ticket_id,user_id,movie_id,seat_id,status,showtime_id
356973667,bbui_0376,M006,A9,Active,ST0130
443851278,xnguyen_6217,M006,F2,Active,ST0127
228136299,jane89_1425,M009,H1,Active,ST0283
419120002,johnduong_0200,M049,G7,Active,ST1059
800420732,ovu_1007,M005,J3,Active,ST0115
337001598,janevu_1534,M002,B8,Active,ST0049
573843649,nguyenjane_2264,M055,C3,Active,ST1256
954663884,janevu_7915,M028,J1,Active,ST0666
256504109,vujohn_6353,M008,G2,Active,ST0248
866103404,johnnguyen_0197,M008,J5,Active,ST0244
433979048,buijohn_0156,M024,H7,Active,ST0620
989453605,duongjohn_2003,M020,G5,Active,ST0578
243362523,duongjane_0838,M058,D4,Active,ST1319
831345726,jane84_1489,M017,B3,Active,ST0515
465383064,janevu_1801,M001,A4,Active,ST0007
308199861,vpham_0515,M051,E3,Active,ST1106
293582732,ddang_6209,M036,J2,Active,ST0814
952224040,utran_0670,M053,G3,Active,ST1170
169199222,janebui_0159,M007,H1,Active,ST0185
257344930,jvu_0853,M006,C9,Active,ST0144
573247585,jane74_0832,M052,J5,Active,ST1152
815369100,vdang_0391,M047,H4,Active,ST1005
304761710,john65_2206,M009,E7,Active,ST0257
478230924,johntran_0193,M051,D6,Active,ST1099
988939615,john97_6789,M016,G6,Active,ST0459
475156893,vmai_0396,M013,E6,Active,ST0374
527453655,lejohn_1523,M001,A2,Active,ST0003
215787841,johnduong_3009,M047,D9,Active,ST1000
966616866,duongjohn_0473,M047,E1,Active,ST0987
825066417,utran_0448,M051,C5,Active,ST1074
822288159,john31_0607,M042,E4,Active,ST0883
922235581,dtran_0233,M030,A9,Active,ST0696
969710174,jane67_0191,M012,B5,Active,ST0363
464031746,cmai_2351,M058,H6,Active,ST1316
906936396,rmai_6133,M004,F4,Cancelled,ST0082
405837243,nvu_0332,M008,G6,Active,ST0251
238485809,johnle_2694,M002,A9,Active,ST0047
166090863,evu_3567,M046,C8,Cancelled,ST0935
396191275,dtran_0175,M007,F3,Active,ST0185
305290443,johnbui_6117,M008,B2,Active,ST0245
846095968,jane87_3574,M015,G6,Active,ST0435
266204955,dangjohn_4136,M031,E8,Active,ST0722
112568127,duongjohn_1991,M059,E8,Active,ST1334
424676694,johnmai_4916,M046,C8,Active,ST0938
939252117,lejohn_7456,M048,A1,Active,ST1033
351637716,cmai_2351,M019,D8,Active,ST0548
177442054,jane29_0298,M028,E7,Active,ST0680
710639540,johnvu_1376,M005,F2,Active,ST0117
646754732,bpham_0202,M039,A3,Active,ST0856
459321427,rnguyen_1382,M047,C5,Active,ST1009
822264809,vnguyen_1338,M047,F3,Active,ST1005
602510134,johnle_1188,M037,B9,Active,ST0839
162338344,kbui_5962,M015,J1,Active,ST0438
163344781,buijohn_6510,M052,B5,Active,ST1120
505825174,hoangjohn_1487,M007,F5,Cancelled,ST0162
928095150,buijane_2078,M052,B4,Active,ST1143
783630679,jduong_1873,M042,F8,Active,ST0887
496964906,janevu_3982,M008,A6,Active,ST0219
412090105,khoang_6371,M017,D3,Active,ST0510
742561952,ftran_1981,M049,F5,Active,ST1050
475577994,john07_2154,M050,C2,Active,ST1063
574631602,john14_1020,M010,G1,Active,ST0314
453524334,jane80_0182,M055,G7,Active,ST1251
802017377,hoangjohn_0100,M012,E9,Active,ST0365
836302873,tranjohn_4226,M035,D6,Active,ST0784
520218310,dangjohn_4417,M006,C7,Active,ST0130
840411188,maijohn_3257,M016,G1,Active,ST0452
469930921,john67_6327,M052,A5,Active,ST1139
655168167,johnnguyen_2214,M017,H3,Active,ST0503
557781582,jane31_0698,M045,G2,Active,ST0923
828719420,rmai_0133,M059,C3,Active,ST1344
197505044,vujane_6100,M015,B6,Active,ST0420
178894319,johnbui_0064,M017,J5,Active,ST0516
962032091,ktran_0000,M016,D9,Active,ST0439
430043269,jane63_1708,M019,D8,Active,ST0565
140968685,janele_3083,M015,J3,Active,ST0431
620096966,tranjohn_2449,M015,H1,Active,ST0427
494882400,john26_0610,M002,J8,Active,ST0057
124382079,ple_0728,M011,H6,Active,ST0345
671046295,vnguyen_0768,M060,D4,Active,ST1366
602792192,vvu_5387,M047,H3,Active,ST1016
114135049,johnpham_5228,M049,C1,Active,ST1056
678284579,johnmai_2965,M059,G3,Active,ST1329
964676216,rbui_5420,M010,H1,Active,ST0309
822962374,phamjane_0260,M037,B2,Active,ST0839
269873426,odang_1648,M002,E4,Active,ST0059
602443285,dangjane_0015,M008,E2,Active,ST0243
431289530,johnbui_3443,M053,A6,Active,ST1174
951869668,utran_4008,M057,C9,Active,ST1302
997108991,maijane_1297,M032,H7,Active,ST0753
402160631,janetran_0087,M016,E6,Active,ST0470
333961136,dangjohn_0352,M010,B8,Active,ST0306
668544727,wpham_0013,M020,D6,Active,ST0579
767408276,phamjohn_3762,M013,C9,Active,ST0377
811074304,jhoang_5234,M054,D7,Active,ST1217
420673590,rdang_6974,M054,G6,Active,ST1210
329568961,jane81_5245,M057,C2,Active,ST1280
571669585,johnbui_3616,M035,F1,Cancelled,ST0784
427148622,maijane_6646,M060,J5,Active,ST1355
849704558,buijohn_4837,M036,B7,Active,ST0828
660221753,dangjohn_2234,M055,J2,Active,ST1221
273061795,janenguyen_0292,M018,C3,Active,ST0520
723342542,lejane_6039,M028,F2,Active,ST0675
381331053,john22_2021,M038,A8,Active,ST0850
521498496,john72_0139,M007,J2,Active,ST0182
309648454,jane60_7540,M055,H3,Active,ST1243
594865519,rbui_0378,M002,D8,Active,ST0038
305659163,janevu_2353,M027,C8,Active,ST0662
198381330,john79_2845,M052,D3,Active,ST1153
505835137,jane25_7541,M005,C1,Active,ST0116
380836485,dmai_7640,M020,F1,Active,ST0585
607021709,svu_2421,M008,B1,Active,ST0206
505419290,johnnguyen_1645,M024,C9,Active,ST0622
639660860,onguyen_0248,M053,C8,Active,ST1177
544449017,jane14_2473,M029,A1,Active,ST0689
161762098,shoang_1173,M052,G6,Active,ST1145
953525311,jane32_6875,M040,H9,Active,ST0867
342713656,buijohn_5043,M047,J7,Active,ST0993
594564574,jane01_5989,M036,E8,Active,ST0814
760243891,johnnguyen_1341,M004,J3,Active,ST0084
579743234,nbui_1617,M001,J6,Active,ST0006
271647975,cbui_1693,M001,F9,Active,ST0002
923951618,janele_1127,M025,J9,Active,ST0629
174232490,maijane_6497,M045,C7,Active,ST0924
167583408,duongjane_7191,M017,C9,Active,ST0512
567405424,john01_2045,M054,A1,Active,ST1206
350138772,bpham_0202,M051,H5,Active,ST1069
258125079,maijane_6657,M009,C2,Active,ST0262
819329127,ple_1581,M021,D5,Active,ST0601
683960300,ipham_0148,M055,C1,Active,ST1230
946893660,udang_0218,M055,H9,Active,ST1234
188720326,jane88_3117,M031,A8,Active,ST0738
411267241,lejohn_0120,M016,J7,Active,ST0467
386996427,jane85_0597,M023,A8,Active,ST0612
924684222,johnpham_0188,M047,G7,Active,ST1013
334005524,pnguyen_0048,M027,J7,Active,ST0659
357739649,jane15_0403,M014,E9,Active,ST0407
287023595,janele_0808,M005,B7,Active,ST0118
607040075,jane40_0162,M009,G4,Active,ST0263
148545126,johnvu_0172,M051,H9,Active,ST1107
877905417,maijane_0125,M047,G3,Active,ST1002
985188066,johntran_0283,M046,A7,Active,ST0937
276125167,jane31_5978,M021,F7,Active,ST0594
524188692,phamjohn_5150,M005,C2,Active,ST0116
623365319,jane55_2274,M007,J9,Active,ST0179
236353511,john75_0878,M047,F8,Active,ST0995
816298172,maijohn_6271,M009,A3,Active,ST0254
427755781,jane33_2629,M051,C2,Active,ST1101
344713174,buijane_2078,M001,A8,Active,ST0001
886584188,buijohn_6407,M012,H9,Active,ST0365
442861388,buijohn_0331,M055,D7,Active,ST1232
325997669,dangjohn_0854,M014,H2,Active,ST0410
923496031,janele_6036,M054,E9,Active,ST1214
546471060,duongjane_1929,M034,C9,Active,ST0775
233031429,vujohn_1995,M012,G7,Active,ST0358
940319184,johndang_2257,M052,E2,Active,ST1122
373827405,hvu_1998,M020,E3,Active,ST0574
130634006,buijohn_0715,M057,B5,Active,ST1305
783668896,tranjohn_1667,M023,A1,Active,ST0619
994625129,cdang_2152,M003,J5,Active,ST0064
948863090,oduong_0049,M042,G2,Active,ST0882
988510021,vujane_5168,M010,B1,Active,ST0305
594443989,zmai_0062,M017,B7,Active,ST0502
170961506,maijane_2358,M031,H2,Active,ST0738
261660510,dangjohn_0141,M043,A1,Active,ST0907
348781412,hoangjane_5363,M008,A4,Active,ST0232
289116666,dvu_1960,M039,J2,Active,ST0855
624812334,buijohn_1303,M042,G3,Active,ST0894
231528942,janele_5486,M002,E7,Active,ST0038
752974187,janeduong_1393,M018,F6,Active,ST0536
979711379,lejane_4428,M046,G5,Active,ST0958
748317991,jane97_1462,M001,J9,Active,ST0003
697076803,janepham_2268,M001,G6,Active,ST0025
617806929,phamjane_0047,M042,F1,Active,ST0889
193077177,ipham_4046,M007,E5,Active,ST0176
708231099,janehoang_7192,M009,B7,Active,ST0280
947576554,john87_5758,M013,E5,Active,ST0383
974781841,phamjohn_2208,M017,G5,Active,ST0509
695203739,hoangjane_4778,M017,A3,Active,ST0499
848778047,lejohn_0137,M008,J1,Active,ST0248
924034545,dangjane_3281,M052,H7,Active,ST1118
611354337,johnnguyen_0994,M010,G8,Active,ST0315
139424010,johnnguyen_0545,M049,A1,Active,ST1044
143863931,ipham_0148,M036,B4,Cancelled,ST0828
415659205,jane20_5767,M009,G1,Active,ST0284
133698932,ctran_2185,M018,E1,Active,ST0532
277985573,janenguyen_1304,M052,G5,Active,ST1112
462659117,dangjohn_1514,M017,F5,Active,ST0493
276906953,john67_0460,M031,E8,Active,ST0734
147161529,janebui_0236,M010,B7,Active,ST0322
834433811,wvu_0247,M022,E3,Active,ST0608
681007544,nguyenjohn_0284,M021,B3,Active,ST0599
186927000,lejohn_0203,M009,A1,Active,ST0289
124806099,buijane_1153,M018,F6,Active,ST0519
418816841,john87_1784,M008,F9,Active,ST0249
670139674,jane52_4297,M051,J6,Active,ST1088
363246988,johnduong_0200,M007,C4,Active,ST0203
267583888,janehoang_0126,M017,D2,Active,ST0485
109465315,john68_1997,M053,H7,Active,ST1162
477915261,nguyenjane_0176,M001,G7,Active,ST0025
605737339,janepham_2250,M056,H1,Active,ST1264
965066917,jane07_0827,M032,J5,Active,ST0751
390906015,janedang_1695,M017,G6,Active,ST0503
165537028,fpham_0281,M004,H6,Active,ST0078
838141686,jane02_0330,M032,D4,Active,ST0743
210219822,kduong_5428,M045,F6,Active,ST0925
481239599,jane17_1833,M046,A1,Active,ST0962
188544393,johnvu_2262,M017,A5,Active,ST0510
646103993,vdang_0178,M015,E7,Active,ST0432
440412419,johnduong_1305,M026,E1,Active,ST0638
506506947,vvu_2134,M007,C8,Active,ST0193
271932607,jane74_0832,M036,D5,Active,ST0814
243951560,pvu_0540,M031,J8,Active,ST0723
212550038,john21_0177,M007,J9,Active,ST0180
332452334,xbui_4224,M042,C7,Active,ST0885
571446324,tranjane_1327,M053,H4,Active,ST1166
351503215,johnbui_1267,M033,F1,Active,ST0767
230037854,jane33_0045,M009,H9,Active,ST0259
206503974,jane23_2266,M013,C3,Active,ST0377
151585627,wdang_0204,M052,H4,Active,ST1117
636952423,john40_0168,M045,C6,Active,ST0928
973848178,jane02_4359,M046,B3,Active,ST0973
394395326,lejohn_0014,M025,E6,Active,ST0628
438769604,lvu_0075,M052,G1,Active,ST1149
855309819,johntran_7418,M051,G3,Active,ST1077
826479580,janeduong_5365,M049,A5,Active,ST1059
186245132,phamjane_1776,M016,E4,Active,ST0459
171228721,johnle_2674,M010,G3,Active,ST0304
274602889,ddang_6966,M034,B8,Active,ST0775
118896647,fpham_0281,M016,A8,Active,ST0457
651057962,duongjohn_1637,M010,A6,Active,ST0303
652123061,svu_0040,M021,E3,Active,ST0593
549767028,maijane_0125,M060,E7,Active,ST1373
646433796,duongjohn_0028,M060,A5,Active,ST1361
674134572,janele_1306,M031,E8,Active,ST0717
843239463,duongjane_0011,M008,H6,Cancelled,ST0222
102382269,john52_0409,M042,A5,Active,ST0899
824703045,dangjohn_2088,M053,F5,Active,ST1169
962463235,onguyen_2352,M051,A7,Active,ST1107
377884952,hoangjohn_0173,M009,C9,Active,ST0269
397772042,janepham_0961,M055,F4,Active,ST1224
551317295,vujohn_1676,M008,F9,Active,ST0211
387002209,tranjohn_5453,M014,G6,Cancelled,ST0403
857328427,janevu_0416,M057,D5,Cancelled,ST1278
234631838,tranjohn_7599,M042,B4,Cancelled,ST0889
165377818,jane06_5411,M021,A6,Active,ST0592
110581475,john84_3326,M060,F2,Active,ST1368
727851942,ytran_3697,M004,E9,Active,ST0080
580010585,janeduong_2023,M038,G6,Active,ST0852
349859704,onguyen_4228,M025,F8,Active,ST0628
485113563,jane65_1642,M030,G3,Active,ST0714
380354425,ktran_0000,M013,G3,Active,ST0386
516184520,nguyenjohn_3336,M005,B1,Active,ST0113
245029683,jane86_0022,M008,B3,Active,ST0250
459549690,janedang_6009,M046,B7,Active,ST0934
225655705,johnbui_1174,M050,G5,Active,ST1067
756961293,jane40_0579,M060,C9,Cancelled,ST1376
705347049,janepham_0863,M019,F9,Active,ST0556
994388644,jane82_1222,M005,F6,Active,ST0114
572604785,choang_2057,M005,C8,Active,ST0103
293485445,duongjane_2767,M046,B5,Cancelled,ST0952
804629350,gle_0157,M005,J7,Active,ST0101
568532776,duongjohn_1656,M053,J3,Active,ST1160
897665607,john24_4643,M056,D3,Active,ST1263
115364576,janeduong_5490,M051,F9,Active,ST1099
740999873,john17_6911,M047,E8,Active,ST0988
283555551,jle_1284,M031,J3,Active,ST0733
258207849,svu_0040,M020,E5,Active,ST0583
430898072,john88_0364,M018,B4,Active,ST0543
284151412,vmai_1631,M008,A5,Active,ST0211
850689015,qle_1417,M014,B6,Active,ST0393
892282728,dangjane_5858,M051,E7,Active,ST1071
345450302,johnhoang_5775,M001,J7,Active,ST0023
629824069,janevu_2109,M033,A2,Active,ST0767
918549638,itran_0334,M017,E2,Active,ST0513
464745141,johndang_5755,M006,F9,Active,ST0121
202125310,john21_4769,M022,F5,Active,ST0606
459528915,john90_1187,M005,J7,Active,ST0108
783854139,janepham_6649,M017,G3,Active,ST0499
652817327,jane71_4703,M015,F3,Active,ST0433
293201399,janenguyen_0244,M040,B2,Active,ST0866
597858111,john35_7583,M024,B1,Active,ST0620
731987989,vujane_0034,M055,E7,Active,ST1235
507810150,maijane_0102,M052,F4,Active,ST1135
942160656,vpham_1358,M010,D5,Active,ST0310
529276485,john19_1017,M005,A6,Active,ST0091
201178210,phamjohn_0362,M055,J3,Active,ST1233
176344967,john70_1901,M013,A7,Active,ST0373
216203627,janebui_0159,M012,J2,Active,ST0369
929124847,john03_2050,M021,G6,Active,ST0588
575952352,john82_0960,M039,D4,Active,ST0857
332444050,vujane_3916,M007,J1,Active,ST0187
861618224,tnguyen_1634,M001,D9,Active,ST0035
818880417,janele_5674,M008,J5,Active,ST0221
456436874,hvu_1998,M005,H2,Active,ST0104
986116171,phamjohn_0658,M030,B6,Active,ST0710
479383218,john47_1702,M008,B6,Active,ST0246
216412647,duongjohn_0314,M010,D8,Active,ST0321
221916513,jane31_5457,M056,D4,Active,ST1262
956241664,jane11_1465,M014,G7,Active,ST0401
407732759,nguyenjohn_0135,M047,D9,Active,ST0996
851842981,jane12_2082,M010,E3,Active,ST0294
469805454,john32_3189,M059,G2,Active,ST1345
596793376,wvu_0247,M009,A9,Active,ST0292
256126647,johnnguyen_0076,M047,H7,Active,ST0994
526808403,lejane_5302,M029,D5,Active,ST0688
911117100,john87_0685,M036,J3,Active,ST0828
860962459,dangjane_0169,M051,H8,Active,ST1094
590333984,udang_0218,M008,C7,Active,ST0207
831373615,janehoang_1151,M031,B9,Active,ST0717
463602974,dangjohn_2241,M011,C5,Active,ST0339
267112899,wmai_6502,M008,C3,Active,ST0218
757782981,jane45_1768,M017,E3,Active,ST0491
482194080,hoangjohn_0307,M036,A8,Active,ST0812
998647115,johnvu_0149,M008,E4,Active,ST0214
658274010,tduong_0324,M046,E2,Active,ST0964
286450077,unguyen_4427,M008,G8,Active,ST0230
404552417,janehoang_3342,M009,E8,Active,ST0255
991322098,jane51_0143,M052,H6,Active,ST1148
935791520,johnvu_7476,M058,J1,Active,ST1308
422753208,lejohn_0104,M054,F8,Active,ST1204
825466803,duongjane_2228,M052,D6,Active,ST1112
300656753,nguyenjohn_2006,M055,E8,Active,ST1232
899730476,john28_7516,M002,C6,Active,ST0059
815230997,buijane_0222,M027,G7,Active,ST0653
638364725,jane03_6097,M046,A4,Active,ST0934
939593608,janevu_1442,M059,E6,Active,ST1344
532959223,janele_4683,M049,H8,Active,ST1056
986561922,mduong_7058,M001,D2,Active,ST0025
826558100,qmai_1678,M015,G1,Cancelled,ST0429
354579519,jane57_0323,M054,H2,Active,ST1209
546926605,nguyenjohn_0135,M036,C1,Active,ST0826
711819749,jane08_3090,M034,E7,Active,ST0775
746318466,emai_2889,M025,C2,Active,ST0631
708375610,pmai_0862,M001,J1,Active,ST0027
216994113,johnpham_0848,M007,F9,Active,ST0169
838913084,htran_4718,M005,H5,Active,ST0100
115645123,johnbui_0310,M058,H7,Cancelled,ST1310
450641909,john52_0199,M018,H5,Active,ST0539
296427861,vujohn_0107,M055,A9,Active,ST1223
882048390,vdang_0178,M007,E6,Active,ST0194
875034882,janetran_2360,M020,D9,Active,ST0578
763811925,janedang_3002,M007,B9,Active,ST0194
326108264,john16_2237,M007,H6,Active,ST0189
168926858,snguyen_7694,M012,J2,Active,ST0371
380221765,johntran_4673,M046,F9,Active,ST0959
281694961,jane61_1876,M058,F7,Active,ST1322
926970785,janevu_5609,M051,H5,Active,ST1094
892274188,dangjane_3629,M051,F8,Active,ST1069
274638231,jane97_1504,M049,F6,Active,ST1041
802368151,johnpham_0265,M051,B8,Active,ST1070
870397559,vujohn_1082,M051,H8,Active,ST1079
852642604,john93_0211,M016,H6,Active,ST0440
715708045,jane21_0867,M021,B8,Active,ST0586
242266125,janebui_4707,M057,H7,Active,ST1304
493177000,tranjane_1331,M017,F2,Active,ST0507
235931569,johntran_4132,M053,B3,Active,ST1167
316340988,johnbui_0096,M051,A1,Active,ST1094
175829211,johnmai_6101,M001,G6,Cancelled,ST0013
708260720,avu_0004,M012,H3,Active,ST0372
868465775,johnvu_1538,M001,G9,Active,ST0008
143007427,vujohn_5244,M021,G7,Active,ST0597
517904937,lejohn_2328,M018,H8,Active,ST0524
914059901,johnbui_0886,M051,G7,Active,ST1077
460845369,tranjohn_6224,M041,H4,Active,ST0879
600080100,phamjane_3418,M017,F9,Active,ST0490
706345583,dangjane_0073,M019,A2,Active,ST0558
750488400,jane68_2452,M055,B4,Active,ST1255
329056753,buijane_0879,M031,J2,Active,ST0726
878866627,dangjohn_1632,M059,J8,Active,ST1333
122218239,johnmai_1528,M054,H8,Active,ST1214
825981411,jane54_0786,M055,J6,Active,ST1234
370383041,mnguyen_6177,M054,A3,Active,ST1194
671889559,rbui_1064,M007,B9,Active,ST0167
652178861,johnhoang_2486,M055,B4,Active,ST1229
935017159,lduong_1117,M020,C1,Active,ST0576
985062361,mvu_1021,M038,F4,Active,ST0851
753381350,xpham_5201,M021,A3,Active,ST0594
929830746,john57_1820,M006,E4,Active,ST0122
887623830,dangjane_0892,M032,C1,Cancelled,ST0741
871446133,johnbui_7977,M054,C2,Active,ST1215
120174212,janebui_0164,M008,A4,Active,ST0210
222346644,janemai_1518,M001,A1,Active,ST0006
158625840,janenguyen_0296,M035,J6,Active,ST0798
691618427,jane64_1822,M060,G7,Active,ST1366
235483450,janebui_0470,M002,G8,Active,ST0048
615129516,duongjohn_0295,M055,F4,Active,ST1254
161122775,jane41_2844,M005,J7,Active,ST0109
448206817,zpham_5097,M005,F2,Active,ST0116
256349615,janevu_0008,M051,H2,Cancelled,ST1087
330252468,johntran_1792,M027,C8,Active,ST0660
620305203,jane53_1493,M044,E9,Active,ST0915
979917332,jane32_4642,M043,D4,Active,ST0906
622462757,janeduong_3056,M011,G8,Active,ST0328
737197683,atran_4621,M031,D4,Active,ST0720
594237617,jane81_0348,M001,B7,Active,ST0012
754714301,vujohn_0889,M053,G5,Active,ST1167
362261103,maijane_6592,M008,C6,Active,ST0231
884558642,jane70_2031,M060,A8,Active,ST1357
150302035,jane85_0253,M016,E8,Active,ST0464
845200774,fnguyen_0180,M026,C5,Active,ST0650
118123712,johnbui_5045,M021,F3,Active,ST0593
770668580,qduong_7547,M052,D1,Active,ST1135
730592350,cbui_5422,M009,C8,Active,ST0255
289178490,ktran_6802,M046,E1,Active,ST0942
410437164,john45_6513,M028,J2,Active,ST0664
664343919,nguyenjohn_3031,M034,B4,Active,ST0776
983672512,tranjane_0245,M009,A1,Active,ST0278
344476453,jane76_5006,M001,D5,Active,ST0013
561049794,nvu_0803,M052,F8,Active,ST1150
466047915,rvu_4381,M037,J9,Active,ST0833
593542812,johnpham_0018,M007,A4,Cancelled,ST0186
237763420,john61_0325,M016,E3,Active,ST0441
336454973,kbui_0927,M019,B6,Active,ST0556
511074208,bmai_4469,M033,A3,Active,ST0760
602690206,phamjane_0047,M031,D8,Active,ST0720
205304698,tranjohn_2532,M056,B1,Active,ST1270
883930518,janetran_2360,M012,C2,Active,ST0365
783506273,duongjohn_1772,M052,E4,Active,ST1148
760980989,john82_1308,M009,H3,Active,ST0286
316166751,eduong_0138,M058,G2,Active,ST1313
207519708,dangjohn_3146,M048,C7,Active,ST1034
763052056,johnmai_1197,M044,H6,Active,ST0911
527573844,xle_5181,M005,H3,Active,ST0092
936329786,john18_0255,M046,B5,Active,ST0932
852178883,john18_5310,M013,H7,Active,ST0382
277027818,ole_2372,M020,C5,Active,ST0574
575059524,janepham_5728,M046,A7,Cancelled,ST0972
301920474,dangjane_0169,M026,A5,Cancelled,ST0646
615126137,vujohn_3832,M020,C5,Active,ST0578
241994170,john10_1850,M058,F8,Active,ST1318
995034894,jane75_0809,M007,A6,Active,ST0165
220850910,john32_0154,M055,H1,Active,ST1224
915137604,johnpham_3860,M052,B9,Active,ST1143
811914018,janevu_0561,M056,C2,Active,ST1260
332539260,oduong_2646,M060,E2,Active,ST1372
489156271,duongjohn_2288,M055,C8,Active,ST1246
115536723,ttran_6155,M055,J5,Active,ST1229
533305797,anguyen_4443,M005,B4,Active,ST0111
709207994,johnduong_7912,M008,B9,Active,ST0229
865410105,buijane_0123,M006,F1,Active,ST0150
438013131,ivu_0271,M007,D2,Active,ST0202
860711379,dangjohn_0771,M007,G5,Active,ST0172
296573178,jane84_0081,M018,G6,Active,ST0528
730870974,wbui_0864,M057,H5,Active,ST1284
198007989,janebui_4122,M010,F7,Active,ST0311
307163401,gdang_7114,M009,H2,Active,ST0278
159452124,vujohn_3645,M007,G1,Active,ST0179
578421839,john18_0255,M046,F3,Active,ST0942
230130291,jane14_1316,M033,C2,Active,ST0763
313646832,john27_3569,M053,A2,Active,ST1178
679199164,jane84_0081,M009,C9,Active,ST0292
423606191,hoangjohn_1367,M036,E6,Active,ST0821
411272475,nguyenjane_0429,M017,D7,Active,ST0515
473229092,john58_0134,M037,C9,Active,ST0843
289889479,janeduong_0645,M010,B6,Active,ST0318
835707531,jane01_2153,M046,F1,Active,ST0976
622919822,zhoang_2507,M046,D7,Active,ST0933
303666593,phamjane_0047,M032,A1,Active,ST0745
535401006,john99_0097,M021,C3,Active,ST0599
236874241,janele_0051,M012,G1,Active,ST0354
466401161,john34_5529,M012,F3,Active,ST0366
688872059,maijane_3771,M051,A8,Active,ST1092
436477127,phamjane_0047,M008,J6,Active,ST0205
532743093,cbui_2113,M005,A6,Active,ST0102
675376493,lejohn_0120,M004,D1,Active,ST0085
661034350,dangjane_7879,M006,E9,Active,ST0127
257460348,tranjane_3366,M007,J6,Active,ST0192
960795724,janele_6060,M009,G1,Active,ST0259
914257416,jane33_0045,M016,C5,Active,ST0449
791330359,vujane_0207,M046,E2,Active,ST0933
113753902,janele_0592,M049,D1,Active,ST1047
469497211,janeduong_1353,M046,G7,Active,ST0933
747273168,nguyenjohn_1961,M034,J5,Active,ST0782
668450786,john30_1778,M014,B4,Active,ST0405
475100868,johnle_0189,M002,A2,Active,ST0056
995200054,janehoang_0150,M046,G9,Active,ST0964
720201441,johnnguyen_0163,M009,G2,Active,ST0290
378709633,mtran_0119,M055,F9,Active,ST1236
172449880,john79_7229,M052,E4,Active,ST1137
108774472,vujohn_0269,M038,G1,Active,ST0848
769027158,buijane_0238,M019,J2,Active,ST0564
874939221,johnnguyen_2275,M054,B1,Active,ST1205
716947697,janetran_1047,M035,B7,Active,ST0795
386361355,jane86_0022,M003,D3,Active,ST0070
596468034,janemai_2034,M053,H1,Active,ST1171
556721928,duongjohn_1637,M022,C9,Active,ST0607
154553612,lejohn_7509,M016,B6,Cancelled,ST0455
510952790,zmai_0062,M035,J3,Active,ST0788
666555579,jane41_2955,M028,D3,Active,ST0671
292182457,duongjane_2510,M007,E4,Active,ST0178
473258660,john34_1435,M021,E3,Active,ST0588
160048909,janele_1127,M049,E5,Active,ST1054
731309716,dangjane_0015,M028,B1,Active,ST0668
353667611,john18_6354,M047,E6,Active,ST0993
236760471,vmai_2077,M017,E7,Active,ST0485
431815858,xduong_6842,M051,F7,Active,ST1085
765203079,wnguyen_7116,M051,A6,Active,ST1104
138895249,lejohn_1140,M041,A9,Active,ST0871
444036966,yle_0751,M047,E2,Active,ST1015
685448479,johnvu_1157,M001,H2,Active,ST0007
751673904,janedang_1041,M008,H6,Active,ST0215
818466906,john37_0868,M056,E2,Active,ST1268
370179086,jane64_6378,M009,A3,Active,ST0253
445679036,hoangjohn_0100,M036,A3,Active,ST0821
121557101,john25_5156,M054,B3,Active,ST1199
781621402,janebui_2389,M036,G9,Active,ST0820
688904976,nguyenjane_0176,M057,A9,Active,ST1285
842629725,johntran_0485,M001,E2,Active,ST0001
730312586,ybui_0571,M046,H4,Cancelled,ST0942
691784992,idang_2947,M015,E3,Active,ST0437
535237305,janevu_2109,M039,C2,Active,ST0858
728595992,fpham_0281,M008,D1,Active,ST0213
539722303,john17_1591,M034,B2,Cancelled,ST0773
575975889,ubui_6081,M052,J4,Active,ST1134
409311920,jane25_3419,M053,H5,Active,ST1156
786693328,jane24_1260,M008,A4,Active,ST0234
532299314,jpham_0985,M008,A7,Active,ST0209
618292837,hoangjane_0552,M022,E7,Active,ST0604
299687735,janedang_5392,M017,A5,Active,ST0476
956641361,vujane_1437,M036,F4,Active,ST0831
583175692,buijane_0041,M053,A6,Active,ST1180
395169466,atran_0547,M046,D9,Active,ST0934
479216740,john22_3193,M014,B1,Active,ST0395
533021784,cbui_7561,M012,C5,Active,ST0355
997130976,dangjane_0329,M016,H2,Active,ST0444
697149674,vujohn_1718,M051,A9,Active,ST1073
844780325,janetran_1309,M054,B3,Active,ST1187
334779383,choang_7849,M056,C2,Active,ST1266
437861971,kduong_2224,M051,G1,Active,ST1086
259276939,buijohn_3795,M052,F2,Active,ST1141
256273890,johnduong_4628,M005,D9,Cancelled,ST0111
648419333,ynguyen_3414,M049,D5,Active,ST1045
442055964,buijane_0238,M032,D7,Active,ST0757
824332583,buijane_0928,M016,E7,Active,ST0442
652661811,gduong_1841,M027,F2,Active,ST0655
979761007,lejohn_2741,M005,D4,Active,ST0116
419955899,ovu_0630,M046,C5,Active,ST0958
239084293,john63_1474,M056,F7,Active,ST1266
573652110,aduong_0127,M052,E6,Active,ST1148
829260738,johnduong_1081,M060,F8,Active,ST1367
554205983,hoangjohn_0038,M032,F3,Cancelled,ST0739
956133362,janepham_1159,M054,G7,Cancelled,ST1201
786349107,janedang_0903,M011,F2,Active,ST0347
420728541,johnmai_7578,M006,A4,Active,ST0138
525654935,john55_6283,M032,C3,Active,ST0755
819559559,jane02_0330,M054,H3,Active,ST1220
